Lat,Lon,inches
27.3085,-81.0394,0.06
27.2948,-81.005,0.06
27.2812,-80.9706,0.08
27.2676,-80.9362,0.08
27.2539,-80.9018,0.02
27.2403,-80.8675,0.01
27.2266,-80.8332,0
27.1854,-80.7303,0
27.1717,-80.696,0
27.1579,-80.6618,0.01
27.1441,-80.6275,0
27.1303,-80.5933,0
27.1165,-80.5592,0
27.1027,-80.525,0
27.0888,-80.4908,0
27.0749,-80.4567,0
27.5413,-81.5429,0
27.528,-81.5082,0
27.5146,-81.4735,0
27.5012,-81.4388,0.01
27.4878,-81.4042,0.01
27.4743,-81.3695,0.02
27.4609,-81.3349,0.04
27.4474,-81.3003,0.01
27.4339,-81.2657,0.02
27.4204,-81.2311,0.02
27.4069,-81.1966,0.02
27.3934,-81.1621,0.02
27.3798,-81.1275,0.04
27.3662,-81.0931,0.02
27.3527,-81.0586,0.02
27.3391,-81.0241,0.01
27.3254,-80.9897,0.01
27.3118,-80.9552,0.03
27.2981,-80.9208,0.02
27.2845,-80.8865,0.02
27.2708,-80.8521,0.04
27.2571,-80.8177,0.02
27.2434,-80.7834,0.02
27.2296,-80.7491,0.01
27.2159,-80.7148,0.01
27.2021,-80.6805,0.01
27.1884,-80.6463,0
27.1746,-80.612,0.01
27.1607,-80.5778,0
27.1469,-80.5436,0.01
27.0914,-80.407,0
27.5319,-81.4237,0
27.5185,-81.389,0.01
27.5051,-81.3544,0
27.4781,-81.2851,0.01
27.4646,-81.2505,0.04
27.4511,-81.2159,0.03
27.4376,-81.1813,0.07
27.424,-81.1468,0.02
27.4105,-81.1123,0.09
27.3969,-81.0778,0.06
27.3833,-81.0433,0.01
27.3697,-81.0088,0.05
27.356,-80.9743,0
27.3424,-80.9399,0
27.3287,-80.9055,0
27.315,-80.8711,0
27.3013,-80.8367,0.01
27.2876,-80.8023,0.01
27.2739,-80.768,0.03
27.2602,-80.7336,0.06
27.2464,-80.6993,0.03
27.2326,-80.665,0.05
27.2188,-80.6308,0.02
27.205,-80.5965,0.02
27.1912,-80.5623,0
27.1773,-80.5281,0
27.1635,-80.4939,0.01
27.1496,-80.4597,0.01
27.1357,-80.4255,0
27.08,-80.289,0
27.5761,-81.4433,0
27.5493,-81.3739,0
27.5358,-81.3392,0.01
27.5088,-81.2699,0.01
27.4818,-81.2007,0.01
27.4682,-81.1661,0.01
27.4547,-81.1315,0.02
27.4411,-81.097,0.05
27.4275,-81.0624,0.03
27.4139,-81.0279,0.04
27.4003,-80.9934,0.09
27.3866,-80.959,0.03
27.373,-80.9245,0.01
27.3593,-80.8901,0.01
27.3182,-80.7869,0.01
27.3044,-80.7525,0.02
27.2907,-80.7182,0.02
27.2769,-80.6838,0.04
27.2631,-80.6495,0.05
27.2493,-80.6152,0.05
27.2355,-80.581,0.03
27.2216,-80.5467,0.02
27.2078,-80.5125,0.02
27.1939,-80.4783,0.01
27.18,-80.4441,0.01
27.1661,-80.4099,0.01
27.1522,-80.3757,0.02
27.1243,-80.3075,0
27.1103,-80.2734,0
27.0964,-80.2393,0
27.0683,-80.1712,0
27.6069,-81.4281,0
27.5935,-81.3934,0
27.58,-81.3587,0.05
27.5665,-81.324,0.07
27.553,-81.2893,0.03
27.5395,-81.2547,0.01
27.526,-81.22,0.01
27.5125,-81.1854,0.01
27.4989,-81.1508,0.02
27.4853,-81.1162,0.01
27.4718,-81.0817,0.01
27.4582,-81.0471,0.02
27.4445,-81.0126,0.04
27.4309,-80.9781,0.03
27.4172,-80.9436,0.04
27.4036,-80.9091,0.02
27.3899,-80.8746,0.01
27.3762,-80.8402,0.01
27.3487,-80.7714,0
27.335,-80.737,0
27.3212,-80.7027,0
27.3074,-80.6683,0.04
27.2936,-80.634,0.05
27.2798,-80.5997,0.05
27.2659,-80.5654,0.06
27.2521,-80.5311,0.04
27.2382,-80.4969,0.04
27.2243,-80.4626,0.02
27.2104,-80.4284,0.02
27.1965,-80.3942,0.01
27.1826,-80.3601,0
27.1686,-80.3259,0
27.1547,-80.2918,0.01
27.1407,-80.2576,0
27.1267,-80.2235,0
27.0846,-80.1214,0
27.6108,-81.3435,0
27.5973,-81.3088,0.02
27.5838,-81.2741,0.06
27.5703,-81.2394,0.03
27.5567,-81.2048,0.02
27.5432,-81.1701,0.01
27.5296,-81.1355,0.02
27.516,-81.1009,0.01
27.5024,-81.0663,0.02
27.4888,-81.0318,0.01
27.4752,-80.9972,0
27.4615,-80.9627,0.01
27.4478,-80.9282,0.01
27.4342,-80.8937,0.04
27.4205,-80.8592,0.01
27.4067,-80.8248,0.07
27.393,-80.7903,0.03
27.3793,-80.7559,0.02
27.3655,-80.7215,0.01
27.3379,-80.6528,0
27.3241,-80.6184,0.01
27.3103,-80.5841,0.01
27.2964,-80.5498,0.03
27.2825,-80.5155,0.03
27.2687,-80.4813,0.03
27.2548,-80.447,0.03
27.2409,-80.4128,0.04
27.2269,-80.3786,0.02
27.213,-80.3444,0.01
27.199,-80.3102,0.01
27.185,-80.2761,0
27.157,-80.2078,0
27.1149,-80.1056,0
27.6685,-81.3978,0
27.655,-81.363,0
27.601,-81.2241,0.01
27.5875,-81.1895,0.01
27.5739,-81.1548,0.04
27.5603,-81.1202,0.05
27.5467,-81.0856,0.02
27.5331,-81.051,0.02
27.5195,-81.0164,0.04
27.5058,-80.9818,0.01
27.4921,-80.9473,0.04
27.4785,-80.9128,0.01
27.4648,-80.8782,0.03
27.4511,-80.8438,0
27.4373,-80.8093,0.02
27.4236,-80.7748,0.05
27.4098,-80.7404,0.03
27.396,-80.706,0.05
27.3822,-80.6716,0.01
27.3684,-80.6372,0.01
27.3546,-80.6029,0.01
27.3407,-80.5685,0
27.3269,-80.5342,0.01
27.313,-80.4999,0.02
27.2991,-80.4656,0.01
27.2852,-80.4314,0.02
27.2713,-80.3971,0.03
27.2573,-80.3629,0.01
27.2434,-80.3287,0.02
27.2294,-80.2945,0.03
27.2154,-80.2603,0.01
27.2014,-80.2262,0
27.1874,-80.192,0
27.1311,-80.0557,0
27.6993,-81.3826,0.01
27.6858,-81.3478,0
27.6723,-81.313,0
27.6182,-81.1742,0
27.6046,-81.1395,0
27.591,-81.1048,0.04
27.5774,-81.0702,0.06
27.5638,-81.0356,0.02
27.5501,-81.001,0.06
27.5365,-80.9664,0.02
27.5228,-80.9319,0.05
27.5091,-80.8973,0.01
27.4954,-80.8628,0.01
27.4817,-80.8283,0.05
27.4679,-80.7938,0.01
27.4541,-80.7593,0.03
27.4404,-80.7249,0.02
27.4266,-80.6905,0.05
27.4128,-80.656,0.03
27.3989,-80.6217,0.02
27.3851,-80.5873,0.03
27.3712,-80.5529,0.01
27.3574,-80.5186,0.01
27.3435,-80.4843,0.02
27.3296,-80.45,0.02
27.3157,-80.4157,0.02
27.3017,-80.3814,0.02
27.2878,-80.3472,0
27.2738,-80.313,0.01
27.2598,-80.2788,0.02
27.2458,-80.2446,0.02
27.2318,-80.2104,0.01
27.2177,-80.1763,0.01
27.5944,-81.0202,0.02
27.5808,-80.9856,0.03
27.5671,-80.951,0.03
27.5534,-80.9164,0.03
27.5397,-80.8819,0.05
27.526,-80.8473,0.02
27.5123,-80.8128,0.05
27.4985,-80.7783,0.01
27.4847,-80.7438,0.01
27.4709,-80.7093,0.02
27.4571,-80.6749,0.03
27.4433,-80.6405,0.05
27.4295,-80.6061,0.05
27.4156,-80.5717,0.04
27.4018,-80.5373,0.02
27.3879,-80.5029,0.03
27.374,-80.4686,0.04
27.36,-80.4343,0.01
27.3461,-80.4,0.02
27.3322,-80.3657,0.03
27.3182,-80.3315,0.02
27.3042,-80.2972,0.01
27.2762,-80.2288,0
27.2622,-80.1946,0.01
27.2481,-80.1605,0
27.7339,-81.2825,0
27.6115,-80.9702,0
27.5978,-80.9355,0
27.5841,-80.901,0.01
27.5704,-80.8664,0.05
27.5566,-80.8318,0.03
27.5429,-80.7973,0.05
27.5291,-80.7628,0.07
27.5153,-80.7283,0.03
27.5015,-80.6938,0.04
27.4877,-80.6593,0.01
27.4739,-80.6249,0.02
27.46,-80.5905,0.03
27.4461,-80.556,0.03
27.4323,-80.5217,0.04
27.4184,-80.4873,0.06
27.4044,-80.4529,0.04
27.3905,-80.4186,0.01
27.3766,-80.3843,0.03
27.3626,-80.35,0.03
27.3486,-80.3157,0.02
27.3346,-80.2815,0.04
27.3206,-80.2472,0.02
27.3066,-80.213,0.01
27.7511,-81.2324,0
27.7376,-81.1976,0.02
27.724,-81.1629,0.01
27.7104,-81.1281,0
27.6968,-81.0934,0
27.6284,-80.9201,0
27.5873,-80.8163,0.02
27.5735,-80.7818,0.02
27.5597,-80.7472,0.02
27.5459,-80.7127,0.03
27.5321,-80.6782,0.03
27.5183,-80.6437,0.06
27.5044,-80.6093,0.01
27.4906,-80.5748,0.02
27.4767,-80.5404,0.02
27.4628,-80.506,0.02
27.4489,-80.4716,0.03
27.4349,-80.4372,0.02
27.421,-80.4029,0.03
27.407,-80.3686,0.01
27.3931,-80.3343,0.02
27.3791,-80.3,0.01
27.365,-80.2657,0.03
27.351,-80.2314,0.04
27.337,-80.1972,0.02
27.3229,-80.163,0.03
27.3088,-80.1288,0
27.7819,-81.2171,0.02
27.7684,-81.1823,0
27.7548,-81.1475,0.06
27.7411,-81.1128,0.01
27.7275,-81.078,0.01
27.7139,-81.0433,0
27.6454,-80.87,0.01
27.6316,-80.8354,0
27.6179,-80.8008,0
27.6041,-80.7662,0
27.5903,-80.7317,0
27.5765,-80.6971,0.01
27.5627,-80.6626,0.01
27.5488,-80.6281,0.02
27.535,-80.5936,0.01
27.5211,-80.5592,0.04
27.5072,-80.5247,0.02
27.4933,-80.4903,0.03
27.4794,-80.4559,0.02
27.4654,-80.4215,0.01
27.4515,-80.3872,0.01
27.4375,-80.3528,0.01
27.4235,-80.3185,0.01
27.4095,-80.2842,0.02
27.3955,-80.2499,0.01
27.3814,-80.2156,0.02
27.3674,-80.1814,0.01
27.3533,-80.1472,0.03
27.7855,-81.1321,0.01
27.7719,-81.0974,0.01
27.7583,-81.0626,0.01
27.7446,-81.0279,0
27.7309,-80.9931,0
27.7172,-80.9584,0
27.6898,-80.8891,0
27.6761,-80.8545,0
27.6623,-80.8198,0
27.6485,-80.7852,0.01
27.6347,-80.7506,0
27.6209,-80.7161,0
27.5933,-80.647,0.01
27.5794,-80.6125,0.01
27.5655,-80.578,0.03
27.5517,-80.5435,0.01
27.5377,-80.5091,0.01
27.5238,-80.4746,0.02
27.5099,-80.4402,0.05
27.4959,-80.4058,0.03
27.482,-80.3714,0.01
27.468,-80.3371,0.01
27.454,-80.3027,0.01
27.44,-80.2684,0
27.4259,-80.2341,0.01
27.4119,-80.1998,0.02
27.3978,-80.1655,0.01
27.789,-81.0472,0
27.7753,-81.0124,0
27.7067,-80.8389,0.01
27.693,-80.8043,0.01
27.6792,-80.7697,0.01
27.6654,-80.7351,0.02
27.6516,-80.7005,0
27.6377,-80.6659,0
27.61,-80.5968,0
27.5961,-80.5623,0.01
27.5822,-80.5278,0.02
27.5683,-80.4934,0.05
27.5544,-80.4589,0.02
27.5404,-80.4245,0.01
27.5264,-80.3901,0.03
27.5125,-80.3557,0.04
27.4985,-80.3213,0.01
27.4844,-80.2869,0.03
27.4704,-80.2526,0
27.4564,-80.2183,0
27.4423,-80.184,0.01
27.8471,-81.1013,0
27.7236,-80.7887,0
27.7098,-80.7541,0.02
27.696,-80.7195,0.01
27.6822,-80.6848,0.02
27.6683,-80.6503,0.03
27.6545,-80.6157,0.03
27.6406,-80.5812,0
27.6128,-80.5121,0
27.5988,-80.4776,0.01
27.5849,-80.4432,0
27.5709,-80.4087,0.03
27.557,-80.3743,0.02
27.543,-80.3399,0.02
27.5289,-80.3055,0.02
27.5149,-80.2711,0.01
27.5009,-80.2367,0.02
27.4868,-80.2024,0.01
27.8779,-81.0859,0
27.8642,-81.051,0.02
27.8505,-81.0162,0.01
27.8368,-80.9815,0
27.8231,-80.9467,0
27.7267,-80.7038,0
27.7128,-80.6692,0.01
27.699,-80.6346,0.01
27.6851,-80.6,0.04
27.6712,-80.5655,0.01
27.6573,-80.5309,0.04
27.6433,-80.4964,0
27.6294,-80.4619,0.01
27.6154,-80.4274,0.02
27.6015,-80.3929,0
27.5875,-80.3585,0.04
27.5735,-80.3241,0.02
27.5594,-80.2897,0.03
27.5454,-80.2553,0.02
27.5313,-80.2209,0.01
27.895,-81.0356,0.02
27.8813,-81.0008,0
27.8676,-80.9659,0.07
27.8539,-80.9312,0.01
27.8401,-80.8964,0.01
27.7296,-80.6189,0
27.7157,-80.5843,0
27.7018,-80.5498,0.01
27.6879,-80.5152,0.03
27.6739,-80.4807,0.01
27.66,-80.4461,0.03
27.646,-80.4116,0.02
27.632,-80.3772,0.02
27.618,-80.3427,0.01
27.604,-80.3082,0.03
27.5899,-80.2738,0.05
27.5759,-80.2394,0.02
27.9258,-81.0201,0.01
27.9121,-80.9852,0.01
27.8984,-80.9504,0.1
27.8846,-80.9156,0.02
27.8709,-80.8808,0.08
27.8571,-80.8461,0.02
27.8433,-80.8113,0.01
27.7045,-80.4649,0.01
27.6905,-80.4304,0.02
27.6766,-80.3958,0.02
27.6626,-80.3613,0.03
27.6485,-80.3269,0.02
27.6345,-80.2924,0.04
27.6204,-80.258,0.01
27.9566,-81.0046,0
27.9429,-80.9697,0.01
27.9291,-80.9349,0.01
27.9154,-80.9001,0.03
27.9016,-80.8653,0.04
27.8878,-80.8305,0.11
27.874,-80.7957,0.03
27.8602,-80.761,0.04
27.8464,-80.7262,0
27.8325,-80.6915,0
27.7211,-80.4146,0.02
27.7071,-80.38,0.01
27.6931,-80.3455,0.01
27.6791,-80.311,0.04
27.665,-80.2765,0.01
27.651,-80.2421,0.04
27.9874,-80.989,0.02
27.9737,-80.9542,0.05
27.9599,-80.9193,0.08
27.9461,-80.8845,0.14
27.9324,-80.8497,0.1
27.9186,-80.8149,0.06
27.9047,-80.7801,0.02
27.8909,-80.7453,0.11
27.8771,-80.7106,0.01
27.8632,-80.6759,0.08
27.8493,-80.6411,0
27.8354,-80.6065,0
27.7377,-80.3642,0
27.7237,-80.3297,0.02
27.7096,-80.2952,0.01
27.6956,-80.2607,0.02
28.0044,-80.9386,0.01
27.9907,-80.9037,0.07
27.9769,-80.8689,0.12
27.9631,-80.834,0.17
27.9493,-80.7992,0.15
27.9355,-80.7644,0.09
27.9216,-80.7296,0.04
27.9078,-80.6949,0.07
27.8939,-80.6602,0.02
27.88,-80.6254,0.09
27.8661,-80.5907,0.07
27.8522,-80.556,0.01
27.8382,-80.5214,0.01
27.7683,-80.3484,0
27.7542,-80.3138,0
27.7402,-80.2793,0
28.0215,-80.8881,0
28.0077,-80.8533,0
27.9939,-80.8184,0.02
27.9801,-80.7836,0.05
27.9662,-80.7488,0.1
27.9524,-80.714,0.13
27.9385,-80.6792,0.06
27.9246,-80.6444,0.09
27.9107,-80.6097,0.03
27.8968,-80.575,0.02
27.8828,-80.5403,0.12
27.8689,-80.5056,0.05
27.8549,-80.4709,0.07
27.8409,-80.4363,0.03
27.8269,-80.4017,0
27.8129,-80.3671,0
28.0661,-80.9074,0
28.0523,-80.8725,0
28.0385,-80.8376,0
28.0108,-80.7679,0
27.997,-80.7331,0
27.9831,-80.6983,0.02
27.9692,-80.6635,0.06
27.9553,-80.6287,0.07
27.9414,-80.5939,0.04
27.9274,-80.5592,0.03
27.9135,-80.5245,0
27.8995,-80.4898,0.03
27.8855,-80.4551,0.05
27.8715,-80.4205,0.03
27.8575,-80.3858,0.05
27.8435,-80.3512,0.04
27.8294,-80.3166,0.05
28.0693,-80.822,0.01
28.0554,-80.7871,0
28.0416,-80.7522,0.01
27.9999,-80.6477,0
27.986,-80.6129,0.01
27.9721,-80.5782,0.01
27.9581,-80.5434,0.01
27.9442,-80.5087,0.02
27.9302,-80.474,0.02
27.9162,-80.4393,0.02
27.9022,-80.4046,0.02
27.8881,-80.3699,0.01
27.8741,-80.3353,0.02
28.1,-80.8063,0
28.0862,-80.7714,0
28.0723,-80.7365,0.02
28.0585,-80.7016,0.01
28.0446,-80.6668,0.02
28.0307,-80.632,0.01
27.9748,-80.4929,0
27.9608,-80.4581,0.03
27.9468,-80.4234,0.02
27.9328,-80.3887,0.01
27.9188,-80.354,0.02
28.1031,-80.7208,0
28.0892,-80.6859,0.01
28.0753,-80.651,0.03
28.0614,-80.6162,0
28.0474,-80.5814,0
28.0335,-80.5466,0
28.0195,-80.5118,0.01
27.9775,-80.4075,0
28.0921,-80.6004,0
28.0782,-80.5655,0.01
28.0642,-80.5307,0.02
28.0502,-80.4959,0.03
28.0362,-80.4611,0.03
28.0949,-80.5149,0
28.0809,-80.4801,0
28.0669,-80.4453,0
28.1984,-80.5878,0.03
28.2291,-80.5719,0
33.2644,-117.402,0.01
33.2871,-117.2774,0.01
33.2947,-117.2359,0.01
33.2991,-117.4112,0.04
33.3067,-117.3696,0.03
33.3143,-117.328,0.02
33.3219,-117.2865,0.02
33.3294,-117.2449,0.01
33.4109,-116.7866,0.01
33.3338,-117.4203,0.08
33.3414,-117.3787,0.05
33.349,-117.3371,0.03
33.3566,-117.2955,0.03
33.3642,-117.2539,0.02
33.3717,-117.2123,0.01
33.3609,-117.4711,0.15
33.3685,-117.4295,0.11
33.3762,-117.3879,0.08
33.3838,-117.3462,0.05
33.3914,-117.3046,0.03
33.399,-117.263,0.03
33.4065,-117.2213,0.01
33.414,-117.1796,0.01
33.3879,-117.5219,0.15
33.3956,-117.4803,0.15
33.4033,-117.4386,0.14
33.4109,-117.397,0.1
33.4186,-117.3554,0.06
33.4262,-117.3137,0.04
33.4337,-117.272,0.03
33.4413,-117.2303,0.02
33.4488,-117.1886,0.01
33.4563,-117.1469,0.01
33.4713,-117.0635,0.01
33.4787,-117.0217,0.01
33.4861,-116.9799,0.01
33.4149,-117.5727,0.09
33.4226,-117.5311,0.12
33.4304,-117.4895,0.13
33.438,-117.4478,0.12
33.4457,-117.4062,0.11
33.4533,-117.3645,0.08
33.4609,-117.3228,0.05
33.4685,-117.2811,0.03
33.4761,-117.2394,0.02
33.4836,-117.1976,0.01
33.4911,-117.1559,0.01
33.4986,-117.1141,0.01
33.5061,-117.0724,0.01
33.5135,-117.0306,0.01
33.5209,-116.9888,0.01
33.5283,-116.947,0.01
33.5357,-116.9052,0.01
33.4497,-117.582,0.09
33.4574,-117.5404,0.1
33.4651,-117.4987,0.1
33.4728,-117.457,0.1
33.4805,-117.4153,0.1
33.4881,-117.3736,0.07
33.4957,-117.3319,0.04
33.5033,-117.2902,0.03
33.5109,-117.2484,0.02
33.5185,-117.2067,0.01
33.526,-117.1649,0.01
33.5335,-117.1231,0.01
33.5409,-117.0813,0.01
33.5484,-117.0395,0.02
33.5558,-116.9977,0.02
33.5632,-116.9558,0.02
33.5706,-116.914,0.01
33.4766,-117.633,0.07
33.4844,-117.5913,0.08
33.4922,-117.5497,0.09
33.4999,-117.508,0.09
33.5076,-117.4663,0.09
33.5153,-117.4245,0.09
33.5229,-117.3828,0.06
33.5305,-117.341,0.04
33.5381,-117.2993,0.03
33.5457,-117.2575,0.02
33.5533,-117.2157,0.01
33.5608,-117.1739,0.01
33.5683,-117.1321,0.01
33.5758,-117.0903,0.01
33.5832,-117.0484,0.02
33.5907,-117.0066,0.03
33.5981,-116.9647,0.03
33.6055,-116.9228,0.01
33.5036,-117.684,0.07
33.5114,-117.6423,0.08
33.5192,-117.6007,0.08
33.5269,-117.5589,0.08
33.5347,-117.5172,0.08
33.5424,-117.4755,0.09
33.5501,-117.4337,0.08
33.5577,-117.392,0.06
33.5654,-117.3502,0.04
33.573,-117.3084,0.03
33.5806,-117.2666,0.02
33.5881,-117.2248,0.01
33.5956,-117.1829,0.01
33.6032,-117.1411,0.01
33.6106,-117.0992,0.01
33.6181,-117.0574,0.02
33.6255,-117.0155,0.03
33.633,-116.9736,0.03
33.6403,-116.9317,0.01
33.5305,-117.7351,0.06
33.5383,-117.6934,0.07
33.5461,-117.6517,0.07
33.5539,-117.61,0.07
33.5617,-117.5682,0.07
33.5695,-117.5265,0.07
33.5772,-117.4847,0.07
33.5849,-117.4429,0.07
33.5925,-117.4011,0.06
33.6002,-117.3593,0.04
33.6078,-117.3175,0.03
33.6154,-117.2757,0.02
33.623,-117.2338,0.01
33.6305,-117.192,0.01
33.638,-117.1501,0.01
33.6455,-117.1082,0.01
33.653,-117.0663,0.01
33.6604,-117.0244,0.02
33.6678,-116.9825,0.01
33.6752,-116.9405,0.01
33.5652,-117.7445,0.05
33.5731,-117.7028,0.06
33.5809,-117.6611,0.07
33.5887,-117.6193,0.07
33.5965,-117.5776,0.06
33.6043,-117.5358,0.06
33.612,-117.494,0.07
33.6197,-117.4522,0.06
33.6274,-117.4103,0.05
33.635,-117.3685,0.04
33.6426,-117.3267,0.03
33.6502,-117.2848,0.01
33.6578,-117.2429,0.01
33.6729,-117.1591,0.01
33.5921,-117.7957,0.03
33.6,-117.754,0.04
33.6079,-117.7122,0.05
33.6157,-117.6705,0.05
33.6235,-117.6287,0.06
33.6313,-117.5869,0.06
33.6391,-117.5451,0.06
33.6468,-117.5032,0.06
33.6545,-117.4614,0.06
33.6622,-117.4196,0.05
33.6699,-117.3777,0.03
33.6775,-117.3358,0.02
33.6851,-117.2939,0.01
33.6927,-117.252,0.01
33.619,-117.847,0.02
33.6269,-117.8052,0.02
33.6348,-117.7634,0.03
33.6427,-117.7217,0.04
33.6505,-117.6799,0.05
33.6583,-117.638,0.05
33.6661,-117.5962,0.06
33.6739,-117.5544,0.06
33.6816,-117.5125,0.06
33.6893,-117.4707,0.06
33.697,-117.4288,0.03
33.7047,-117.3869,0.01
33.7123,-117.345,0.01
33.72,-117.3031,0.01
33.7276,-117.2611,0.01
33.7351,-117.2192,0.01
33.6458,-117.8983,0.01
33.6538,-117.8565,0.01
33.6617,-117.8147,0.01
33.6696,-117.7729,0.02
33.6775,-117.7311,0.03
33.6853,-117.6893,0.03
33.6931,-117.6474,0.05
33.7009,-117.6056,0.06
33.7087,-117.5637,0.07
33.7165,-117.5218,0.07
33.7242,-117.4799,0.05
33.7319,-117.438,0.02
33.7396,-117.3961,0.01
33.7548,-117.3122,0.01
33.7624,-117.2702,0.01
33.77,-117.2283,0.01
33.6726,-117.9496,0.01
33.6806,-117.9078,0.01
33.6885,-117.866,0.01
33.6965,-117.8242,0.01
33.7044,-117.7824,0.01
33.7123,-117.7406,0.02
33.7201,-117.6987,0.03
33.728,-117.6568,0.04
33.7358,-117.6149,0.05
33.7436,-117.573,0.07
33.7513,-117.5311,0.08
33.759,-117.4892,0.07
33.7668,-117.4473,0.02
33.7897,-117.3214,0.01
33.7973,-117.2794,0.01
33.8049,-117.2374,0.01
33.7233,-117.8756,0.01
33.7313,-117.8338,0.01
33.7392,-117.7919,0.01
33.7471,-117.75,0.02
33.755,-117.7081,0.04
33.7628,-117.6662,0.05
33.7706,-117.6243,0.05
33.7784,-117.5824,0.07
33.7862,-117.5405,0.07
33.7939,-117.4985,0.04
33.8016,-117.4565,0.02
33.8246,-117.3306,0.01
33.8322,-117.2885,0.01
33.7581,-117.8852,0.01
33.7661,-117.8433,0.01
33.774,-117.8014,0.02
33.7819,-117.7595,0.03
33.7898,-117.7176,0.04
33.7976,-117.6757,0.05
33.8055,-117.6337,0.06
33.8133,-117.5918,0.06
33.821,-117.5498,0.05
33.8288,-117.5078,0.03
33.8365,-117.4658,0.03
33.8442,-117.4238,0.02
33.8519,-117.3818,0.02
33.8595,-117.3397,0.01
33.8899,-117.1715,0.01
33.8009,-117.8529,0.01
33.8088,-117.8109,0.02
33.8167,-117.769,0.04
33.8246,-117.7271,0.05
33.8325,-117.6851,0.07
33.8403,-117.6431,0.07
33.8481,-117.6011,0.06
33.8559,-117.5591,0.04
33.8637,-117.5171,0.03
33.8714,-117.4751,0.03
33.8791,-117.4331,0.03
33.8868,-117.391,0.02
33.8945,-117.3489,0.01
33.9324,-117.1384,0.01
33.9399,-117.0963,0.01
33.8357,-117.8624,0.01
33.8437,-117.8205,0.02
33.8516,-117.7785,0.03
33.8595,-117.7365,0.04
33.8674,-117.6946,0.05
33.8752,-117.6526,0.05
33.883,-117.6105,0.05
33.8908,-117.5685,0.05
33.8986,-117.5265,0.04
33.9063,-117.4844,0.04
33.914,-117.4423,0.04
33.9217,-117.4003,0.04
33.9294,-117.3582,0.02
33.937,-117.3161,0.01
33.9446,-117.2739,0.01
33.9673,-117.1475,0.01
33.9749,-117.1053,0.01
33.9824,-117.0631,0.01
33.8785,-117.83,0.01
33.8865,-117.788,0.03
33.8944,-117.746,0.04
33.9022,-117.704,0.05
33.9101,-117.662,0.05
33.9179,-117.6199,0.05
33.9257,-117.5779,0.04
33.9335,-117.5358,0.04
33.9412,-117.4937,0.04
33.949,-117.4516,0.05
33.9567,-117.4095,0.05
33.9643,-117.3674,0.04
33.972,-117.3253,0.03
33.9796,-117.2831,0.02
33.9948,-117.1988,0.01
34.0023,-117.1566,0.02
34.0098,-117.1144,0.02
34.0173,-117.0721,0.01
33.9134,-117.8396,0.01
33.9213,-117.7976,0.02
33.9292,-117.7555,0.04
33.9371,-117.7135,0.05
33.945,-117.6714,0.05
33.9528,-117.6294,0.05
33.9606,-117.5873,0.04
33.9684,-117.5452,0.04
33.9762,-117.5031,0.05
33.9839,-117.4609,0.05
33.9916,-117.4188,0.05
33.9993,-117.3766,0.04
34.0069,-117.3345,0.03
34.0146,-117.2923,0.03
34.0222,-117.2501,0.03
34.0298,-117.2079,0.03
34.0373,-117.1657,0.03
34.0448,-117.1234,0.02
34.0524,-117.0812,0.01
33.9403,-117.8912,0.01
33.9483,-117.8492,0.01
33.9562,-117.8071,0.03
33.9641,-117.7651,0.04
33.972,-117.723,0.05
33.9799,-117.6809,0.05
33.9877,-117.6388,0.05
33.9955,-117.5967,0.05
34.0033,-117.5546,0.05
34.0111,-117.5124,0.05
34.0188,-117.4703,0.05
34.0265,-117.4281,0.06
34.0342,-117.3859,0.05
34.0419,-117.3437,0.05
34.0495,-117.3015,0.05
34.0572,-117.2593,0.05
34.0647,-117.217,0.04
34.0723,-117.1748,0.04
34.0799,-117.1325,0.03
34.0874,-117.0902,0.01
33.9831,-117.8588,0.01
33.9911,-117.8167,0.03
33.999,-117.7746,0.04
34.0069,-117.7325,0.04
34.0148,-117.6904,0.05
34.0226,-117.6483,0.05
34.0305,-117.6061,0.06
34.0383,-117.564,0.07
34.046,-117.5218,0.06
34.0538,-117.4796,0.06
34.0615,-117.4374,0.06
34.0692,-117.3952,0.07
34.0769,-117.3529,0.07
34.0845,-117.3107,0.07
34.0922,-117.2684,0.08
34.0998,-117.2262,0.08
34.1073,-117.1839,0.06
34.1149,-117.1416,0.05
34.1224,-117.0993,0.03
34.1299,-117.057,0.01
33.9453,-118.2467,0.01
33.9534,-118.2047,0.01
33.9616,-118.1627,0.01
33.9697,-118.1207,0.01
34.01,-117.9105,0.01
34.018,-117.8684,0.01
34.026,-117.8263,0.02
34.0339,-117.7842,0.03
34.0418,-117.742,0.04
34.0497,-117.6999,0.05
34.0576,-117.6577,0.06
34.0654,-117.6155,0.09
34.0732,-117.5734,0.1
34.081,-117.5312,0.07
34.0887,-117.4889,0.06
34.0965,-117.4467,0.07
34.1042,-117.4045,0.09
34.1119,-117.3622,0.11
34.1195,-117.3199,0.11
34.1272,-117.2776,0.11
34.1348,-117.2353,0.1
34.1423,-117.193,0.07
34.1499,-117.1507,0.07
34.1574,-117.1084,0.05
34.1649,-117.066,0.01
34.1724,-117.0236,0.01
33.9801,-118.2566,0.01
33.9883,-118.2146,0.01
33.9964,-118.1726,0.01
34.0046,-118.1305,0.01
34.0127,-118.0885,0.01
34.0208,-118.0464,0.01
34.0289,-118.0043,0.01
34.0369,-117.9622,0.01
